track_id,artist,album,track_name,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres
4JzCFEc3O2UEdjKzevvFH5,BTS,Proof,For Youth,0.633,0.511,2,-5.665,1,0.0368,0,0.248,0.29,116.855,264481,3,k-pop
02tvc9CFnTyHuSRlGeNv9w,Rex Orange County,Bcos U Will Never B Free,Corduroy Dreams,0.608,0.305,4,-14.037,1,0.053,0,0.103,0.222,113.818,206975,4,bedroom pop
69vToJ9BMbbLlFZo7k7A7B,Calum Scott,Only Human (Deluxe),You Are The Reason,0.329,0.235,10,-7.699,1,0.0303,0,0.137,0.22,171.006,204326,3,neo mellow
47IySiC5o08gz0z5VDiH93,DJ Khaled,GOD DID,Juice WRLD DID (feat. Juice WRLD),0.652,0.716,1,-4.012,0,0.166,0,0.11,0.681,147.959,207650,4,hip hop
0ClPIeT6MSgfSgQ9ZrJbAq,Charlie Puth,Cheating on You,Cheating on You,0.749,0.535,4,-6.785,1,0.0336,3.65e-05,0.0982,0.601,123.042,196607,4,dance pop
6wmAHw1szh5RCKSRjiXhPe,Charlie Puth,Voicenotes,How Long,0.845,0.561,1,-5.253,0,0.0778,3.49e-06,0.0383,0.811,109.974,200853,4,dance pop
1jDJFeK9x3OZboIAHsY9k2,Elton John,Too Low For Zero,I'm Still Standing,0.504,0.904,6,-6.863,1,0.179,0.121,0.14,0.772,176.808,183440,4,glam rock
0aZnyTWJNgdzYoOiaW8HKG,KAROL G,KG0516,200 COPAS,0.515,0.704,9,-5.25,0,0.206,0,0.415,0.885,91.246,217213,3,latin
537mRuCCiKQNFlN1vdSl1k,Dove Cameron,Descendants 2 (Original TV Movie Soundtrack),It's Goin' Down,0.478,0.851,6,-5.936,0,0.377,0,0.48,0.575,155.856,252218,4,unknown
3mWUqIz228lrdC5ZSkpjUG,Rex Orange County,THREAT,THREAT,0.674,0.403,2,-13.814,1,0.211,0.00446,0.111,0.618,117.946,170794,4,bedroom pop
46HNZY1i7O6jwTA7Slo2PI,Coldplay,Music Of The Spheres,My Universe,0.573,0.711,1,-6.268,0,0.0406,0,0.328,0.47,105.006,226198,4,permanent wave
5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Un Verano Sin Ti,Efecto,0.801,0.475,7,-8.797,0,0.0516,1.73e-05,0.0639,0.234,98.047,213061,4,latin
4iaNmAvcZ6sPGvgZ6vQQdx,Quevedo,Ahora y Siempre,Ahora y Siempre,0.659,0.629,4,-7.86,1,0.0825,0,0.422,0.416,118.964,149275,4,rap canario
3WxudMmNMRRect1cLF5KuO,David Guetta,Crazy What Love Can (with Becky Hill & Ella Henderson) [David Guetta & James Hype Remix],Crazy What Love Can (with Becky Hill & Ella Henderson) - David Guetta & James Hype Remix,0.697,0.914,9,-5.394,1,0.0411,0.416,0.166,0.384,126.004,160564,4,big room
13Irp51zj01BZu2XtDrnAg,Lizzo,Special,2 Be Loved (Am I Ready),0.721,0.769,7,-4.111,1,0.105,0,0.0817,0.915,155.932,187108,4,dance pop
2RSHsoi04658QL5xgQVov3,Imagine Dragons,Origins (Deluxe),Bad Liar,0.383,0.637,3,-6.993,1,0.0703,0,0.368,0.0827,177.913,260773,4,modern rock
5Z3GHaZ6ec9bsiI5BenrbY,Khalid,American Teen,Young Dumb & Broke,0.799,0.539,1,-6.351,1,0.0421,1.66e-05,0.165,0.394,136.948,202547,4,pop
1KVczjazCcCCgM3gXXUl47,benny blanco,FRIENDS KEEP SECRETS,Roses (with Juice WRLD feat. Brendon Urie),0.612,0.601,8,-7.089,1,0.164,0,0.117,0.525,147.018,223543,4,electropop
7JD624kzfc6wCWRpJ8ndTL,Lost Frequencies,Cup Of Beats (Deluxe),Don't Leave Me Now,0.671,0.752,6,-6.806,0,0.0304,0,0.112,0.717,124.998,195080,4,belgian edm
2prnn41CblB8B4yWACDljP,Shouse,Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix Edit,0.621,0.989,10,-4.225,0,0.0434,0.357,0.184,0.0348,126.002,158095,4,aussietronica
2xXPVOKw75Ouju8Qu4SdIA,Glass Animals,Dreamland (+ Bonus Levels),I Don't Wanna Talk (I Just Wanna Dance),0.703,0.624,7,-6.228,1,0.0364,5.53e-05,0.299,0.808,131.966,195191,4,gauze pop
04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,Expectations,I'm a Mess,0.63,0.694,11,-6.257,0,0.0253,0,0.0719,0.216,97.005,195519,4,dance pop
4Dvkj6JhhA12EX05fT7y2e,Harry Styles,Harry's House,As It Was,0.52,0.731,6,-5.338,0,0.0557,0.00101,0.311,0.662,173.93,167303,4,pop
3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar,Black Panther The Album Music From And Inspired By,All The Stars (with SZA),0.698,0.633,8,-4.946,1,0.0597,0.000194,0.0926,0.552,96.924,232187,4,conscious hip hop
1VauUM5CBX7nkLcgafQL2B,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40","Eladio Carrion: Bzrp Music Sessions, Vol. 40",0.783,0.524,5,-6.455,0,0.0554,0,0.271,0.839,117.496,164896,4,argentine hip hop
1qMMYpVatbRITKCfq1gasi,Future,I NEVER LIKED YOU,PUFFIN ON ZOOTIEZ,0.883,0.657,8,-5.748,1,0.305,0,0.128,0.284,124.992,172933,4,atl hip hop
5expoVGQPvXuwBBFuNGqBd,NewJeans,NewJeans 1st EP 'New Jeans',Hurt,0.599,0.446,10,-6.511,0,0.0833,0,0.105,0.567,179.877,177947,4,unknown
5ln5yQdUywVbf8HhFsOcd6,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,0.626,0.423,1,-6.035,1,0.0513,0,0.18,0.571,95.162,101790,4,dance pop
69xohKu8C1fsflYAiSNbwM,BTS,Proof,Run BTS,0.724,0.818,8,-3.747,1,0.168,0,0.0358,0.696,77.004,204940,4,k-pop
1Kg4T22aL4CyoJO1nbAEPe,Rosa Linn,SNAP PACK,SNAP - Acoustic,0.49,0.378,0,-4.644,1,0.0379,0,0.101,0.114,74.21,208066,4,unknown
7wvwXi9Z66dcH5t202vVkN,Joji,In Tongues (Deluxe),Will He,0.618,0.217,10,-15.372,1,0.0515,0.000163,0.538,0.0872,116.014,202103,4,viral pop
7jk7gqyEonmVVYahZN5zhW,Britney Spears,Circus (Deluxe Version),Circus,0.791,0.733,6,-5.215,0,0.052,0.000381,0.0713,0.761,114.98,192360,4,dance pop
2XIc1pqjXV3Cr2BQUGNBck,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,LA NOCHE DE ANOCHE,0.856,0.618,7,-4.892,1,0.286,0,0.0866,0.391,81.993,203201,4,latin
7FlQk2gJ6TBrHHiidvdR2O,Becky G,ESQUEMAS,MAMIII,0.836,0.703,4,-3.554,0,0.0657,0,0.138,0.902,94.048,226093,4,latin
4hceSKjrkDTO0nMKFcb3sj,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51","Villano Antillano: Bzrp Music Sessions, Vol. 51",0.82,0.752,1,-7.635,0,0.0648,0.00417,0.628,0.423,127.999,187500,4,argentine hip hop
7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,Closer,Closer,0.748,0.524,8,-5.599,1,0.0338,0,0.111,0.661,95.01,244960,4,dance pop
4xjVfArXNQRxAvsUpjmfMt,Kate Bush,The Kick Inside,The Man with the Child in His Eyes,0.249,0.261,0,-10.592,1,0.0334,0.00154,0.136,0.195,90.007,158693,4,art pop
1o6x7iRcDQPEEg8YPgLeVA,Central Cee,Wild West,Day in the Life,0.905,0.571,2,-7.979,1,0.357,0,0.113,0.757,144.892,188690,4,drill brasileiro
6zeeWid2sgw4lap2jV61PZ,Khalid,Suncity,Better,0.596,0.552,0,-10.278,0,0.097,0.334,0.104,0.112,97.949,229320,4,pop
6CPAznSrkDmiPBgLXoi00f,Eminem,Curtain Call 2,From The D 2 The LBC (with Snoop Dogg),0.718,0.768,7,-7.87,1,0.25,0,0.0957,0.591,164.038,213745,4,detroit hip hop
4EWBhKf1fOFnyMtUzACXEc,Rex Orange County,Pony,Pluto Projector,0.379,0.219,5,-11.196,1,0.0307,0.000691,0.118,0.188,79.786,267520,4,bedroom pop
13AxsHppGvU1LsftFSuAJV,Elley Duhé,Traitor,Traitor,0.609,0.43,8,-8.242,1,0.0547,1.13e-06,0.0996,0.401,172.482,177507,3,alt z
7Ddk8FhoYKdsVoX9AOCPMm,DJ Khaled,GOD DID,STAYING ALIVE (feat. Drake & Lil Baby),0.677,0.495,4,-7.174,0,0.0821,0,0.319,0.152,129.974,178176,4,hip hop
0KkIkfsLEJbrcIhYsCL7L5,Anuel AA,Emmanuel,China,0.786,0.808,7,-3.702,1,0.0881,0.000289,0.0822,0.608,105.029,301714,4,latin
0k664IuFwVP557Gnx7RhIl,Lizzo,Cuz I Love You,Juice,0.767,0.889,7,-2.988,1,0.0963,0,0.402,0.843,119.93,195145,4,dance pop
2BOqDYLOJBiMOXShCV1neZ,Calum Scott,Only Human (Deluxe),Dancing On My Own,0.681,0.174,1,-8.745,1,0.0315,3.35e-05,0.0983,0.231,112.672,260285,4,neo mellow
3OM6qQmdFV6uy61GIqpRtf,Rex Orange County,WHO CARES?,AMAZING,0.719,0.461,8,-8.191,1,0.0454,0,0.0875,0.548,123.915,209200,4,bedroom pop
4wFjTWCunQFKtukqrNijEt,Migos,Culture II,MotorSport,0.904,0.518,2,-5.32,1,0.183,0,0.325,0.188,137.996,303077,4,atl hip hop
4rmVZajAF7PkrCagGPHbqa,Drake,"Honestly, Nevermind",Sticky,0.853,0.495,6,-14.63,1,0.14,0.000217,0.0844,0.0774,137.027,243228,4,canadian hip hop
66h3xcrTooMC9AxV8g0Y75,Stephen Sanchez,"What Was, Not Now",The Pool,0.438,0.527,3,-7.414,1,0.0263,0.000419,0.131,0.403,93.992,291827,4,gen z singer-songwriter
3ke6it1vTmHtz2ApcIVUz5,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39","Snow Tha Product: Bzrp Music Sessions, Vol. 39",0.83,0.748,1,-5.362,1,0.162,0,0.0992,0.523,133.028,177443,4,argentine hip hop
1ycIhjQ4fQp2WqNFpSDEcX,Manuel Turizo,Te Olvido,Te Olvido,0.704,0.698,0,-4.679,0,0.306,0,0.109,0.61,177.867,211436,4,colombian pop
6GUiIbJ834FcHewby3PwV0,Dove Cameron,Breakfast,Breakfast,0.64,0.553,2,-6.42,0,0.0411,0,0.0914,0.486,81.992,148471,4,pop
3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Planet Her,Need to Know,0.664,0.609,1,-6.509,1,0.0707,0,0.0926,0.194,130.041,210560,4,dance pop
5f1joOtoMeyppIcJGZQvqJ,Kane Brown,Be Like That (feat. Swae Lee & Khalid),Be Like That - feat. Swae Lee & Khalid,0.727,0.626,7,-8.415,1,0.0726,2.58e-05,0.126,0.322,86.97,191406,4,black americana
07IMjyn9gW77cR7APem5g6,Elley Duhé,PIECES,PIECES,0.491,0.704,3,-6.978,0,0.0464,0.000529,0.105,0.515,147.116,166680,4,alt z
2PI3dfxZWkaEpBoCJq56RK,Calum Scott,Rise (Sam Feldt Remix),Rise (Sam Feldt Remix),0.695,0.74,10,-6.97,1,0.0371,0,0.143,0.455,122.051,162541,4,neo mellow
1ia019RqDK2o4QiANR1Dyn,Nicki Minaj,Pink Friday,Moment 4 Life,0.475,0.882,11,-3.883,1,0.351,0,0.241,0.369,98.001,279307,4,dance pop
0JiLQRLOeWQdPC9rVpOqqo,DJ Khaled,GOD DID,BILLS PAID (feat. Latto & City Girls),0.74,0.687,1,-7.193,1,0.218,0,0.352,0.63,105.034,208932,4,hip hop
4w8niZpiMy6qz1mntFA5uM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,212500,4,dance pop
51Zw1cKDgkad0CXv23HCMU,Harry Styles,Harry's House,Daylight,0.686,0.445,0,-7.189,1,0.0398,0.00144,0.175,0.626,145.5,164533,3,pop
39d9CQbAB6AMLCxcJtSc0U,Fivio Foreign,B.I.B.L.E.,Paris to Tokyo,0.642,0.787,5,-6.389,0,0.17,0,0.288,0.406,146.733,130897,4,brooklyn drill
0k1WUmIRnG3xU6fvvDVfRG,Drake,Certified Lover Boy,Way 2 Sexy (with Future & Young Thug),0.803,0.597,11,-6.035,0,0.141,4.5e-06,0.323,0.331,136.008,257605,4,canadian hip hop
0puf9yIluy9W0vpMEUoAnN,Jessie J,Sweet Talker (Deluxe Version),Bang Bang,0.706,0.786,0,-3.417,0,0.091,0,0.38,0.751,150.028,199387,4,dance pop
0mKGwFMHzTprtS2vpR3b6s,Beyoncé,RENAISSANCE,COZY,0.556,0.63,7,-8.15,1,0.102,0.00468,0.155,0.367,149.147,210372,5,dance pop
4f5TKGvkD4TkTjr61GKNAG,Central Cee,23,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)",0.741,0.735,10,-6.511,0,0.299,0,0.185,0.737,144.024,243776,4,drill brasileiro
0baNzeUcPQnQSagpe8T0mD,Joji,In Tongues (Deluxe),worldstar money (interlude),0.577,0.387,7,-8.607,1,0.274,0.705,0.208,0.459,146.565,126312,1,viral pop
0H8Tclo4x4kbZruQtZFNSX,NEIKED,I Just Called,I Just Called,0.626,0.849,7,-3.662,1,0.123,0,0.593,0.898,138.997,150560,4,dance pop
1oHNvJVbFkexQc0BpQp7Y4,Nicki Minaj,Pink Friday ... Roman Reloaded,Starships,0.747,0.716,11,-2.457,0,0.075,0,0.251,0.751,125.008,210627,4,dance pop
0VgkVdmE4gld66l8iyGjgx,Future,FUTURE,Mask Off,0.833,0.434,2,-8.795,1,0.431,0.0219,0.165,0.281,150.062,204600,4,atl hip hop
6hvczQ05jc1yGlp9zhb95V,BLACKPINK,KILL THIS LOVE,Kill This Love,0.763,0.835,2,-5.234,0,0.191,0.00221,0.225,0.645,131.875,191050,4,k-pop
2FY7b99s15jUprqC0M5NCT,Imagine Dragons,Origins (Deluxe),Natural,0.704,0.611,2,-6.112,1,0.0409,0,0.0812,0.22,100.0,189467,4,modern rock
2ziVTVizQdVNC2QhQhNGvg,Dove Cameron,Descendants 2 (Original TV Movie Soundtrack),Ways to Be Wicked,0.625,0.98,5,-4.222,0,0.132,8.07e-06,0.409,0.408,113.027,218005,4,unknown
2Oycxb8QbPkpHTo8ZrmG0B,Miley Cyrus,Plastic Hearts,Prisoner (feat. Dua Lipa),0.781,0.67,3,-3.912,0,0.0452,0,0.0761,0.595,127.99,169333,4,dance pop
6feiJqgHqeSvkGUzf11AYs,Becky Hill,Only Honest On The Weekend,Remember (and David Guetta),0.626,0.864,8,-3.12,1,0.0378,0,0.087,0.555,123.833,161387,4,dance pop
0ada5XsQGLPUVbmTCkAP49,Juice WRLD,Legends Never Die,Hate The Other Side (with Marshmello & The Kid Laroi),0.701,0.65,6,-6.313,1,0.104,0,0.112,0.647,90.003,160212,4,chicago rap
5JIahiVpnzRZWTR9jpjmr0,Kate Bush,Hounds of Love (2018 Remaster),The Big Sky - 2018 Remaster,0.531,0.859,0,-12.973,0,0.0512,0.402,0.176,0.489,122.797,275867,4,art pop
0rRjGruFonCGOt0S5zAJNQ,Glass Animals,How To Be A Human Being,The Other Side Of Paradise,0.689,0.338,11,-7.634,0,0.0629,5.7e-05,0.0649,0.568,128.012,320654,4,gauze pop
2YpeDb67231RjR0MgVLzsG,Lil Nas X,7 EP,Old Town Road - Remix,0.878,0.619,6,-5.56,1,0.102,0,0.113,0.639,136.041,157067,4,lgbtq+ hip hop
6KL88T4Ma4ABXqzgUoEwkd,OneRepublic,Human (Deluxe),Run,0.682,0.72,11,-8.176,0,0.0382,0,0.205,0.649,116.988,168260,4,dance pop
12GEpg2XOPyqk03JZEZnJs,Kygo,It Ain't Me,It Ain’t Me (with Selena Gomez),0.64,0.533,0,-6.596,1,0.0706,0,0.0864,0.515,99.968,220781,4,edm
4tYFy8ALRjIZvnvSLw5lxN,Bad Bunny,Un Verano Sin Ti,Party,0.829,0.799,9,-5.389,1,0.0897,0.000543,0.242,0.471,97.013,227629,4,latin
5mCPDVBb16L4XQwDdbRUpz,Drake,More Life,Passionfruit,0.809,0.463,11,-11.377,1,0.0396,0.085,0.109,0.364,111.98,298941,4,canadian hip hop
2rXVtoLBHuXcNB5DVfIc9p,Rex Orange County,Apricot Princess,Happiness,0.399,0.235,5,-9.774,1,0.0334,1.56e-06,0.161,0.197,105.645,279693,3,bedroom pop
4lQsB3ERTWSNaAN1IkuNRl,BLACKPINK,SQUARE UP,DDU-DU DDU-DU,0.668,0.828,4,-5.034,0,0.0739,0,0.0932,0.393,140.042,211350,4,k-pop
74j34STf8L6uADnTN69ohv,Rauw Alejandro,El Efecto (Remix),El Efecto - Remix,0.771,0.769,0,-3.504,0,0.0694,1.57e-05,0.345,0.931,167.969,289899,4,puerto rican pop
5VzNsUnLmYcRfRfxpQsusa,Manuel Turizo,Dopamina,La Nota,0.736,0.632,11,-4.939,0,0.0648,0,0.349,0.503,92.03,216107,4,colombian pop
6Xom58OOXk2SoU711L2IXO,Bad Bunny,Un Verano Sin Ti,Moscow Mule,0.804,0.674,5,-5.453,0,0.0333,1.18e-06,0.115,0.292,99.968,245940,4,latin
5zFglKYiknIxks8geR8rcL,Maroon 5,JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),0.713,0.676,10,-5.483,1,0.027,0,0.154,0.721,99.048,227395,4,pop
1zi7xx7UVEFkmKfv06H8x0,Drake,Views,One Dance,0.792,0.625,1,-5.609,1,0.0536,0.0018,0.329,0.37,103.967,173987,4,canadian hip hop
3yOlyBJuViE2YSGn3nVE1K,Camila Cabello,Romance,My Oh My (feat. DaBaby),0.724,0.491,8,-6.024,1,0.0296,1.29e-05,0.0887,0.383,105.046,170746,4,dance pop
1K5KBOgreBi5fkEHvg5ap3,Future,High Off Life,Life Is Good (feat. Drake),0.795,0.574,2,-6.903,0,0.487,0,0.15,0.537,142.053,237918,4,atl hip hop
1EHUQesfVKwbthtNcpBi9g,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),WITHOUT YOU (with Miley Cyrus),0.655,0.469,0,-6.257,1,0.0292,0,0.0956,0.467,92.56,161385,4,australian hip hop
7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",0.78,0.759,1,-3.292,1,0.225,0.000868,0.143,0.579,91.952,201040,4,r&b en espanol
6aDsgHPZsMztSbZernzlF8,OneRepublic,Human (Deluxe),Someday,0.576,0.679,0,-7.237,1,0.034,0,0.323,0.213,121.005,187889,4,dance pop
0HaRLPnr887lcQM2YQzkff,Burna Boy,"Love, Damini",For My Hand (feat. Ed Sheeran),0.87,0.479,9,-7.779,1,0.165,0.000157,0.209,0.717,104.059,159124,4,afro dancehall
1PoJXULCvl03b1fiZmMxmd,Burna Boy,African Giant,On the Low,0.816,0.781,1,-4.237,0,0.0425,0.00928,0.0835,0.937,99.95,185899,4,afro dancehall
7LptQZjp5wgdYDQZPjOV9O,Yung Gravy,Snow Cougar,1 Thot 2 Thot Red Thot Blue Thot,0.79,0.768,6,-5.638,1,0.284,0.000947,0.126,0.691,80.029,131139,4,minnesota hip hop
4a9tbd947vo9K8Vti9JwcI,BTS,MAP OF THE SOUL : PERSONA,Boy With Luv (feat. Halsey),0.645,0.862,11,-4.761,0,0.0845,0,0.193,0.803,119.947,229773,4,k-pop
3durq4YUSFRaeoodpfHBmJ,Quevedo,Universitaria,Universitaria,0.658,0.679,10,-8.341,0,0.137,0,0.426,0.723,90.011,133022,4,rap canario
1000nHvUdawXuUHgBod4Wv,Lil Nas X,Panini,Panini,0.703,0.594,5,-6.146,0,0.0752,0,0.123,0.475,153.848,114893,4,lgbtq+ hip hop
2yjlYDiNiQkdxVqTlaSrlX,Nicki Minaj,Queen Radio: Volume 1,Super Freaky Girl,0.951,0.878,2,-2.565,1,0.211,1.61e-05,0.321,0.923,133.014,170977,4,dance pop
4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,Camila,Never Be the Same,0.637,0.713,0,-4.333,1,0.0747,0.000637,0.137,0.243,129.923,226973,4,dance pop
3ioJs8DQw527GmqJIp5gZG,Jack Harlow,Come Home The Kids Miss You,Nail Tech,0.677,0.557,1,-8.409,1,0.0694,8.36e-06,0.0984,0.1,150.127,206385,4,deep underground hip hop
3Lf16tRdqj4H7MBtCSztDS,Latto,777,Sunshine (feat. Lil Wayne & Childish Gambino),0.798,0.672,10,-5.935,1,0.0677,0,0.117,0.864,127.994,206250,4,pop
50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Purpose (Deluxe),Love Yourself,0.609,0.378,4,-9.828,1,0.438,0,0.28,0.515,100.418,233720,4,canadian pop
4bIB74To4jtqILAaL89SJI,Miggy Dela Rosa,Bare Flesh,Bare Flesh,0.303,0.0972,2,-15.765,0,0.0402,0.0143,0.115,0.069,126.273,221414,3,unknown
31i56LZnwE6uSu3exoHjtB,Bad Bunny,Un Verano Sin Ti,Neverita,0.876,0.498,10,-7.511,1,0.0478,0,0.143,0.428,122.016,173119,4,latin
4e4fqjx0Izh4svvTef1z7e,Bebe Rexha,Expectations,Meant to Be (feat. Florida Georgia Line),0.642,0.772,10,-6.61,1,0.0848,0,0.0646,0.589,153.995,164205,4,dance pop
04d4GpLedinwpfctvgOIhY,Quevedo,Piel de Cordero,Piel de Cordero,0.827,0.541,11,-10.743,0,0.225,4.42e-05,0.0948,0.256,128.028,213647,4,rap canario
2fXwCWkh6YG5zU1IyvQrbs,SZA,Ctrl,Broken Clocks,0.692,0.684,6,-7.364,1,0.155,0,0.156,0.406,112.912,231253,4,pop
3i058E8uxTsYqJ5NWZzqSj,Harry Styles,Harry's House,Little Freak,0.559,0.535,3,-7.723,1,0.039,0.000143,0.0954,0.402,141.96,202183,4,pop
6HMtHNpW6YPi1hrw9tgF8P,Lizzo,Special,About Damn Time,0.836,0.743,10,-6.305,0,0.0653,0,0.335,0.723,108.965,191938,4,dance pop
40YcuQysJ0KlGQTeGUosTC,G-Eazy,When It's Dark Out,"Me, Myself & I",0.756,0.674,0,-6.518,0,0.0959,0,0.158,0.389,111.995,251467,4,indie pop rap
1cgy2FSOQMbq7DHCVgMAUA,Lost Frequencies,Questions,Questions,0.599,0.713,11,-7.008,1,0.0542,2.53e-05,0.266,0.518,123.962,177157,4,belgian edm
2OcSE0EXzgUuqkM1NIJPHJ,Post Malone,Twelve Carat Toothache,Wasting Angels (with The Kid LAROI),0.583,0.43,9,-7.748,1,0.0353,0,0.0867,0.367,84.967,243158,4,dfw rap
0O82CIwSU4tY11rQhxqAHC,DJ Khaled,GOD DID,USE THIS GOSPEL (feat. Ye & Eminem) - REMIX,0.681,0.807,10,-2.362,0,0.252,0,0.59,0.538,148.026,223533,4,hip hop
4SJHHpKhcuXwDsCsPqshXj,Rauw Alejandro,El Efecto,El Efecto,0.849,0.781,0,-4.635,0,0.159,0,0.0801,0.893,84.041,217143,4,puerto rican pop
4fixebDZAVToLbUCuEloa2,Britney Spears,Circus (Deluxe Version),Womanizer,0.724,0.695,11,-5.226,1,0.0622,0,0.0889,0.235,139.0,224400,4,dance pop
3m7IYU7ySuFMwdm7OCShQN,Lizzo,Special,Special,0.517,0.707,7,-5.474,1,0.0693,0,0.453,0.264,82.859,174398,4,dance pop
39LLxExYz6ewLAcYrzQQyP,Dua Lipa,Future Nostalgia,Levitating,0.695,0.884,6,-2.278,0,0.0753,0,0.213,0.914,103.014,203808,4,dance pop
0b5CzUhyShYuDdtW5J4wm2,Calvin Harris,Funk Wav Bounces Vol. 2,Obsessed (with Charlie Puth & Shenseea),0.733,0.74,1,-6.343,0,0.0333,3.3e-05,0.299,0.903,99.993,226497,4,dance pop
0zUT7pdUCFQxRW8SMdJBO0,Nicky Youre,Sex and Lemonade,Sex and Lemonade,0.718,0.684,7,-13.27,1,0.0614,2.39e-05,0.0922,0.601,110.153,163636,4,unknown
7L6G0wpIUiPXuvoo7qhb06,Yung Gravy,Gasanova,oops!,0.886,0.743,6,-6.797,0,0.0812,0.000198,0.0511,0.941,131.902,139760,4,minnesota hip hop
23L5CiUhw2jV1OIMwthR3S,Martin Garrix,In the Name of Love,In the Name of Love,0.501,0.519,4,-5.88,0,0.0409,0,0.454,0.168,133.99,195707,4,dance pop
2qEoAz0i6yEz5dPggABcLH,Fuego,Una Vaina Loca,Una Vaina Loca,0.811,0.588,1,-3.161,1,0.0464,0.0004,0.0929,0.553,107.022,226187,4,latin
47Bg6IrMed1GPbxRgwH2aC,Rex Orange County,Best Friend,Best Friend,0.575,0.714,6,-5.247,1,0.0596,0,0.115,0.32,144.982,262231,4,bedroom pop
6epn3r7S14KUqlReYr77hA,Justin Bieber,My World 2.0,Baby,0.728,0.859,5,-5.237,0,0.137,0,0.111,0.535,65.043,214240,4,canadian pop
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier,Happier,0.687,0.792,5,-2.749,1,0.0452,0,0.167,0.671,100.015,214290,4,brostep
2FYGZDfsAnNsrm1gVbyKnG,ROSALÍA,MOTOMAMI,SAOKO,0.827,0.768,0,-5.702,1,0.265,2.45e-05,0.497,0.734,99.988,137533,4,r&b en espanol
2psl5iNJCrmmm2XtS7LZqb,Rema,Rave & Roses,Soundgasm,0.805,0.525,6,-7.376,0,0.0638,0.00203,0.0779,0.693,100.033,204755,4,nigerian pop
5SQumm5nD389bpF8MsYRkg,Nicky Youre,Sunroof (Remixes),Sunroof - Acoustic,0.787,0.477,10,-5.404,1,0.0317,0,0.0712,0.895,130.98,135573,4,unknown
2QdSb68BzZGMgCbsrFmSLc,Tems,For Broken Ears,Higher,0.609,0.581,2,-10.854,1,0.277,0,0.283,0.528,102.964,196204,3,afro r&b
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,No.6 Collaborations Project,I Don't Care (with Justin Bieber),0.798,0.676,6,-5.041,1,0.0442,0,0.0894,0.843,101.956,219947,4,pop
5hVjoL3sHepZROri63wBxP,Burna Boy,"Love, Damini",It's Plenty,0.776,0.565,7,-10.609,1,0.105,8.81e-05,0.308,0.53,107.035,216992,4,afro dancehall
5F1ZmucV0uJY14y2dYKePa,Joji,Nectar,Sanctuary,0.552,0.638,1,-7.474,1,0.11,0.00014,0.374,0.332,167.834,180019,4,viral pop
2rPHUAeUPbNgTmK18FPTiZ,The Kid LAROI,F*CK LOVE,GO (feat. Juice WRLD),0.487,0.74,6,-4.973,1,0.0944,0,0.612,0.522,73.779,181688,4,australian hip hop
4VUwkH455At9kENOfzTqmF,Bazzi,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),0.638,0.717,2,-4.722,1,0.0337,0,0.105,0.249,100.027,180000,4,dance pop
2Jy4EdqIZswDZvVDh5dx3A,JAE5,Dimension (feat. Skepta & Rema),Dimension (feat. Skepta & Rema),0.561,0.722,4,-6.437,0,0.068,4.86e-05,0.175,0.173,103.099,234027,4,unknown
7xbBNB9bivza5vrYfnZJYg,James Hype,Dancing,Dancing,0.74,0.877,1,-8.357,1,0.0497,0.544,0.0886,0.377,125.033,240480,4,deep groove house
1iV2uSjP8BfHTXVLblBOxI,Lizzo,Special,Grrrls,0.889,0.449,0,-7.63,1,0.293,0,0.0581,0.911,137.941,121113,4,dance pop
3E3SMSm6FMRA9gkpaFRFrC,Stephen Sanchez,"What Was, Not Now",Love Life,0.557,0.483,8,-6.46,1,0.0265,0,0.165,0.387,135.064,218533,4,gen z singer-songwriter
